"condition","model","id","trial","context","L_index","M_index","H_index","left_index","middle_index","right_index","choice_idx","accuracy","L_outcome","M_outcome","H_outcome","left_outcome","middle_outcome","right_outcome"
"standard prompt","mixtral-8x7b-instruct",95,0,99,0,-99,1,1,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,1,99,0,-99,2,0,-99,2,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,2,99,0,-99,3,0,-99,3,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,3,99,0,-99,4,4,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,4,99,0,-99,5,5,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,5,99,0,-99,6,0,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,6,99,0,-99,7,0,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,7,99,0,-99,8,8,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,8,99,0,-99,9,9,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,9,99,1,-99,2,1,-99,2,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,10,99,1,-99,3,3,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,11,99,1,-99,4,1,-99,4,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,12,99,1,-99,5,1,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,13,99,1,-99,6,1,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,14,99,1,-99,7,1,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,15,99,1,-99,8,8,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,16,99,1,-99,9,9,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,17,99,2,-99,3,2,-99,3,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,18,99,2,-99,4,4,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,19,99,2,-99,5,5,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,20,99,2,-99,6,6,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,21,99,2,-99,7,2,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,22,99,2,-99,8,8,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,23,99,2,-99,9,2,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,24,99,3,-99,4,3,-99,4,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,25,99,3,-99,5,5,-99,3,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,26,99,3,-99,6,6,-99,3,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,27,99,3,-99,7,7,-99,3,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,28,99,3,-99,8,3,-99,8,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,29,99,3,-99,9,3,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,30,99,4,-99,5,4,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,31,99,4,-99,6,4,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,32,99,4,-99,7,4,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,33,99,4,-99,8,4,-99,8,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,34,99,4,-99,9,9,-99,4,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,35,99,5,-99,6,6,-99,5,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,36,99,5,-99,7,5,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,37,99,5,-99,8,8,-99,5,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,38,99,5,-99,9,5,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,39,99,6,-99,7,6,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,40,99,6,-99,8,6,-99,8,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,41,99,6,-99,9,9,-99,6,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,42,99,7,-99,8,8,-99,7,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,43,99,7,-99,9,7,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",95,44,99,8,-99,9,9,-99,8,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,0,2,5,-99,6,6,-99,5,0,1,11,0,86,86,0,11
"standard prompt","mixtral-8x7b-instruct",96,1,1,2,3,4,2,3,4,0,0,12,31,49,12,31,49
"standard prompt","mixtral-8x7b-instruct",96,2,2,5,-99,6,5,-99,6,1,1,10,0,83,10,0,83
"standard prompt","mixtral-8x7b-instruct",96,3,0,0,-99,1,0,-99,1,0,0,15,0,48,15,0,48
"standard prompt","mixtral-8x7b-instruct",96,4,3,7,8,9,7,9,8,0,0,17,49,87,17,87,49
"standard prompt","mixtral-8x7b-instruct",96,5,1,2,3,4,2,4,3,0,0,15,29,56,15,56,29
"standard prompt","mixtral-8x7b-instruct",96,6,0,0,-99,1,0,-99,1,1,1,12,0,47,12,0,47
"standard prompt","mixtral-8x7b-instruct",96,7,0,0,-99,1,1,-99,0,0,1,16,0,51,51,0,16
"standard prompt","mixtral-8x7b-instruct",96,8,1,2,3,4,2,3,4,2,1,16,31,51,16,31,51
"standard prompt","mixtral-8x7b-instruct",96,9,3,7,8,9,9,8,7,0,1,13,51,85,85,51,13
"standard prompt","mixtral-8x7b-instruct",96,10,0,0,-99,1,1,-99,0,0,1,12,0,52,52,0,12
"standard prompt","mixtral-8x7b-instruct",96,11,2,5,-99,6,5,-99,6,1,1,11,0,85,11,0,85
"standard prompt","mixtral-8x7b-instruct",96,12,2,5,-99,6,6,-99,5,0,1,11,0,90,90,0,11
"standard prompt","mixtral-8x7b-instruct",96,13,1,2,3,4,2,3,4,2,1,12,28,49,12,28,49
"standard prompt","mixtral-8x7b-instruct",96,14,0,0,-99,1,1,-99,0,0,1,13,0,47,47,0,13
"standard prompt","mixtral-8x7b-instruct",96,15,3,7,8,9,9,7,8,0,1,15,51,86,86,15,51
"standard prompt","mixtral-8x7b-instruct",96,16,2,5,-99,6,5,-99,6,1,1,11,0,85,11,0,85
"standard prompt","mixtral-8x7b-instruct",96,17,3,7,8,9,7,9,8,1,1,13,49,82,13,82,49
"standard prompt","mixtral-8x7b-instruct",96,18,2,5,-99,6,6,-99,5,0,1,8,0,87,87,0,8
"standard prompt","mixtral-8x7b-instruct",96,19,3,7,8,9,9,7,8,0,1,12,51,87,87,12,51
"standard prompt","mixtral-8x7b-instruct",96,20,0,0,-99,1,1,-99,0,0,1,17,0,47,47,0,17
"standard prompt","mixtral-8x7b-instruct",96,21,3,7,8,9,7,9,8,1,1,13,47,84,13,84,47
"standard prompt","mixtral-8x7b-instruct",96,22,0,0,-99,1,1,-99,0,0,1,13,0,50,50,0,13
"standard prompt","mixtral-8x7b-instruct",96,23,2,5,-99,6,6,-99,5,0,1,12,0,89,89,0,12
"standard prompt","mixtral-8x7b-instruct",96,24,2,5,-99,6,6,-99,5,0,1,13,0,85,85,0,13
"standard prompt","mixtral-8x7b-instruct",96,25,2,5,-99,6,6,-99,5,0,1,7,0,85,85,0,7
"standard prompt","mixtral-8x7b-instruct",96,26,1,2,3,4,2,3,4,2,1,17,31,47,17,31,47
"standard prompt","mixtral-8x7b-instruct",96,27,3,7,8,9,9,7,8,0,1,13,49,85,85,13,49
"standard prompt","mixtral-8x7b-instruct",96,28,3,7,8,9,7,8,9,2,1,13,48,86,13,48,86
"standard prompt","mixtral-8x7b-instruct",96,29,1,2,3,4,2,4,3,0,0,11,31,51,11,51,31
"standard prompt","mixtral-8x7b-instruct",96,30,2,5,-99,6,5,-99,6,1,1,14,0,86,14,0,86
"standard prompt","mixtral-8x7b-instruct",96,31,0,0,-99,1,0,-99,1,1,1,13,0,46,13,0,46
"standard prompt","mixtral-8x7b-instruct",96,32,0,0,-99,1,0,-99,1,0,0,13,0,49,13,0,49
"standard prompt","mixtral-8x7b-instruct",96,33,1,2,3,4,3,4,2,2,0,12,33,45,33,45,12
"standard prompt","mixtral-8x7b-instruct",96,34,2,5,-99,6,5,-99,6,1,1,15,0,86,15,0,86
"standard prompt","mixtral-8x7b-instruct",96,35,0,0,-99,1,1,-99,0,0,1,15,0,48,48,0,15
"standard prompt","mixtral-8x7b-instruct",96,36,1,2,3,4,2,4,3,1,1,14,31,49,14,49,31
"standard prompt","mixtral-8x7b-instruct",96,37,1,2,3,4,3,4,2,0,0,12,36,51,36,51,12
"standard prompt","mixtral-8x7b-instruct",96,38,2,5,-99,6,6,-99,5,0,1,10,0,88,88,0,10
"standard prompt","mixtral-8x7b-instruct",96,39,0,0,-99,1,0,-99,1,1,1,12,0,46,12,0,46
"standard prompt","mixtral-8x7b-instruct",96,40,3,7,8,9,7,9,8,1,1,15,49,83,15,83,49
"standard prompt","mixtral-8x7b-instruct",96,41,0,0,-99,1,0,-99,1,0,0,13,0,47,13,0,47
"standard prompt","mixtral-8x7b-instruct",96,42,2,5,-99,6,5,-99,6,1,1,14,0,84,14,0,84
"standard prompt","mixtral-8x7b-instruct",96,43,3,7,8,9,9,7,8,0,1,14,49,87,87,14,49
"standard prompt","mixtral-8x7b-instruct",96,44,1,2,3,4,2,4,3,0,0,11,32,47,11,47,32
"standard prompt","mixtral-8x7b-instruct",96,45,1,2,3,4,4,2,3,0,1,11,31,48,48,11,31
"standard prompt","mixtral-8x7b-instruct",96,46,3,7,8,9,9,8,7,0,1,14,50,84,84,50,14
"standard prompt","mixtral-8x7b-instruct",96,47,0,0,-99,1,0,-99,1,1,1,14,0,44,14,0,44
"standard prompt","mixtral-8x7b-instruct",96,48,3,7,8,9,9,7,8,0,1,15,51,84,84,15,51
"standard prompt","mixtral-8x7b-instruct",96,49,0,0,-99,1,0,-99,1,0,0,12,0,50,12,0,50
"standard prompt","mixtral-8x7b-instruct",96,50,1,2,3,4,3,4,2,0,0,13,31,48,31,48,13
"standard prompt","mixtral-8x7b-instruct",96,51,3,7,8,9,8,9,7,1,1,14,50,85,50,85,14
"standard prompt","mixtral-8x7b-instruct",96,52,2,5,-99,6,5,-99,6,1,1,12,0,84,12,0,84
"standard prompt","mixtral-8x7b-instruct",96,53,0,0,-99,1,1,-99,0,0,1,16,0,49,49,0,16
"standard prompt","mixtral-8x7b-instruct",96,54,3,7,8,9,9,8,7,0,1,13,48,82,82,48,13
"standard prompt","mixtral-8x7b-instruct",96,55,1,2,3,4,3,2,4,2,1,13,32,53,32,13,53
"standard prompt","mixtral-8x7b-instruct",96,56,3,7,8,9,9,8,7,0,1,13,50,83,83,50,13
"standard prompt","mixtral-8x7b-instruct",96,57,1,2,3,4,3,4,2,0,0,10,31,50,31,50,10
"standard prompt","mixtral-8x7b-instruct",96,58,2,5,-99,6,5,-99,6,1,1,12,0,88,12,0,88
"standard prompt","mixtral-8x7b-instruct",96,59,1,2,3,4,2,3,4,2,1,14,36,52,14,36,52
"standard prompt","mixtral-8x7b-instruct",96,0,99,0,-99,1,0,-99,1,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,1,99,0,-99,2,0,-99,2,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,2,99,0,-99,3,0,-99,3,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,3,99,0,-99,4,0,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,4,99,0,-99,5,5,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,5,99,0,-99,6,6,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,6,99,0,-99,7,0,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,7,99,0,-99,8,0,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,8,99,0,-99,9,0,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,9,99,1,-99,2,2,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,10,99,1,-99,3,1,-99,3,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,11,99,1,-99,4,1,-99,4,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,12,99,1,-99,5,1,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,13,99,1,-99,6,6,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,14,99,1,-99,7,7,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,15,99,1,-99,8,8,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,16,99,1,-99,9,1,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,17,99,2,-99,3,3,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,18,99,2,-99,4,4,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,19,99,2,-99,5,2,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,20,99,2,-99,6,6,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,21,99,2,-99,7,7,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,22,99,2,-99,8,8,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,23,99,2,-99,9,2,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,24,99,3,-99,4,3,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,25,99,3,-99,5,3,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,26,99,3,-99,6,6,-99,3,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,27,99,3,-99,7,3,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,28,99,3,-99,8,8,-99,3,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,29,99,3,-99,9,9,-99,3,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,30,99,4,-99,5,4,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,31,99,4,-99,6,6,-99,4,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,32,99,4,-99,7,4,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,33,99,4,-99,8,8,-99,4,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,34,99,4,-99,9,9,-99,4,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,35,99,5,-99,6,6,-99,5,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,36,99,5,-99,7,5,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,37,99,5,-99,8,8,-99,5,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,38,99,5,-99,9,9,-99,5,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,39,99,6,-99,7,7,-99,6,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,40,99,6,-99,8,8,-99,6,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,41,99,6,-99,9,6,-99,9,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,42,99,7,-99,8,7,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,43,99,7,-99,9,9,-99,7,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",96,44,99,8,-99,9,8,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,0,3,7,8,9,8,7,9,0,0,16,49,84,49,16,84
"standard prompt","mixtral-8x7b-instruct",97,1,0,0,-99,1,0,-99,1,0,0,13,0,52,13,0,52
"standard prompt","mixtral-8x7b-instruct",97,2,1,2,3,4,3,4,2,0,0,14,30,50,30,50,14
"standard prompt","mixtral-8x7b-instruct",97,3,2,5,-99,6,5,-99,6,0,0,12,0,85,12,0,85
"standard prompt","mixtral-8x7b-instruct",97,4,3,7,8,9,7,8,9,1,0,15,50,85,15,50,85
"standard prompt","mixtral-8x7b-instruct",97,5,2,5,-99,6,6,-99,5,0,1,15,0,84,84,0,15
"standard prompt","mixtral-8x7b-instruct",97,6,3,7,8,9,9,7,8,0,1,16,47,84,84,16,47
"standard prompt","mixtral-8x7b-instruct",97,7,1,2,3,4,4,3,2,0,1,12,33,51,51,33,12
"standard prompt","mixtral-8x7b-instruct",97,8,2,5,-99,6,5,-99,6,1,1,20,0,84,20,0,84
"standard prompt","mixtral-8x7b-instruct",97,9,1,2,3,4,2,4,3,1,1,15,31,50,15,50,31
"standard prompt","mixtral-8x7b-instruct",97,10,2,5,-99,6,5,-99,6,1,1,15,0,84,15,0,84
"standard prompt","mixtral-8x7b-instruct",97,11,3,7,8,9,7,8,9,2,1,16,48,85,16,48,85
"standard prompt","mixtral-8x7b-instruct",97,12,0,0,-99,1,0,-99,1,1,1,14,0,49,14,0,49
"standard prompt","mixtral-8x7b-instruct",97,13,1,2,3,4,2,3,4,2,1,14,35,49,14,35,49
"standard prompt","mixtral-8x7b-instruct",97,14,0,0,-99,1,1,-99,0,0,1,14,0,49,49,0,14
"standard prompt","mixtral-8x7b-instruct",97,15,3,7,8,9,8,7,9,2,1,14,48,84,48,14,84
"standard prompt","mixtral-8x7b-instruct",97,16,2,5,-99,6,6,-99,5,0,1,13,0,89,89,0,13
"standard prompt","mixtral-8x7b-instruct",97,17,0,0,-99,1,0,-99,1,0,0,15,0,49,15,0,49
"standard prompt","mixtral-8x7b-instruct",97,18,3,7,8,9,7,9,8,1,1,15,53,90,15,90,53
"standard prompt","mixtral-8x7b-instruct",97,19,0,0,-99,1,1,-99,0,0,1,14,0,49,49,0,14
"standard prompt","mixtral-8x7b-instruct",97,20,3,7,8,9,8,9,7,0,0,11,49,85,49,85,11
"standard prompt","mixtral-8x7b-instruct",97,21,3,7,8,9,8,7,9,2,1,13,50,86,50,13,86
"standard prompt","mixtral-8x7b-instruct",97,22,3,7,8,9,7,8,9,2,1,12,49,85,12,49,85
"standard prompt","mixtral-8x7b-instruct",97,23,0,0,-99,1,1,-99,0,0,1,14,0,52,52,0,14
"standard prompt","mixtral-8x7b-instruct",97,24,1,2,3,4,3,2,4,2,1,12,33,51,33,12,51
"standard prompt","mixtral-8x7b-instruct",97,25,1,2,3,4,2,3,4,2,1,13,26,51,13,26,51
"standard prompt","mixtral-8x7b-instruct",97,26,1,2,3,4,3,4,2,1,1,13,33,51,33,51,13
"standard prompt","mixtral-8x7b-instruct",97,27,2,5,-99,6,6,-99,5,0,1,15,0,87,87,0,15
"standard prompt","mixtral-8x7b-instruct",97,28,0,0,-99,1,1,-99,0,0,1,11,0,50,50,0,11
"standard prompt","mixtral-8x7b-instruct",97,29,3,7,8,9,8,7,9,2,1,11,50,87,50,11,87
"standard prompt","mixtral-8x7b-instruct",97,30,2,5,-99,6,5,-99,6,1,1,15,0,87,15,0,87
"standard prompt","mixtral-8x7b-instruct",97,31,1,2,3,4,3,2,4,2,1,16,30,50,30,16,50
"standard prompt","mixtral-8x7b-instruct",97,32,0,0,-99,1,0,-99,1,1,1,15,0,48,15,0,48
"standard prompt","mixtral-8x7b-instruct",97,33,2,5,-99,6,5,-99,6,1,1,16,0,83,16,0,83
"standard prompt","mixtral-8x7b-instruct",97,34,1,2,3,4,4,3,2,0,1,10,33,50,50,33,10
"standard prompt","mixtral-8x7b-instruct",97,35,2,5,-99,6,6,-99,5,0,1,15,0,84,84,0,15
"standard prompt","mixtral-8x7b-instruct",97,36,0,0,-99,1,1,-99,0,0,1,19,0,51,51,0,19
"standard prompt","mixtral-8x7b-instruct",97,37,2,5,-99,6,5,-99,6,1,1,12,0,84,12,0,84
"standard prompt","mixtral-8x7b-instruct",97,38,2,5,-99,6,5,-99,6,1,1,13,0,88,13,0,88
"standard prompt","mixtral-8x7b-instruct",97,39,0,0,-99,1,0,-99,1,1,1,15,0,49,15,0,49
"standard prompt","mixtral-8x7b-instruct",97,40,3,7,8,9,8,7,9,2,1,16,49,86,49,16,86
"standard prompt","mixtral-8x7b-instruct",97,41,2,5,-99,6,6,-99,5,0,1,18,0,85,85,0,18
"standard prompt","mixtral-8x7b-instruct",97,42,3,7,8,9,8,9,7,0,0,14,48,88,48,88,14
"standard prompt","mixtral-8x7b-instruct",97,43,2,5,-99,6,6,-99,5,0,1,13,0,89,89,0,13
"standard prompt","mixtral-8x7b-instruct",97,44,1,2,3,4,2,3,4,2,1,14,34,48,14,34,48
"standard prompt","mixtral-8x7b-instruct",97,45,0,0,-99,1,1,-99,0,0,1,15,0,52,52,0,15
"standard prompt","mixtral-8x7b-instruct",97,46,1,2,3,4,4,2,3,0,1,12,31,49,49,12,31
"standard prompt","mixtral-8x7b-instruct",97,47,2,5,-99,6,5,-99,6,1,1,13,0,83,13,0,83
"standard prompt","mixtral-8x7b-instruct",97,48,0,0,-99,1,0,-99,1,1,1,16,0,51,16,0,51
"standard prompt","mixtral-8x7b-instruct",97,49,3,7,8,9,7,9,8,1,1,14,53,86,14,86,53
"standard prompt","mixtral-8x7b-instruct",97,50,0,0,-99,1,1,-99,0,0,1,14,0,47,47,0,14
"standard prompt","mixtral-8x7b-instruct",97,51,0,0,-99,1,0,-99,1,0,0,14,0,48,14,0,48
"standard prompt","mixtral-8x7b-instruct",97,52,2,5,-99,6,5,-99,6,1,1,11,0,83,11,0,83
"standard prompt","mixtral-8x7b-instruct",97,53,3,7,8,9,8,7,9,2,1,17,46,83,46,17,83
"standard prompt","mixtral-8x7b-instruct",97,54,1,2,3,4,3,4,2,0,0,14,30,52,30,52,14
"standard prompt","mixtral-8x7b-instruct",97,55,1,2,3,4,4,3,2,0,1,14,32,52,52,32,14
"standard prompt","mixtral-8x7b-instruct",97,56,1,2,3,4,3,4,2,1,1,15,32,48,32,48,15
"standard prompt","mixtral-8x7b-instruct",97,57,0,0,-99,1,1,-99,0,0,1,16,0,50,50,0,16
"standard prompt","mixtral-8x7b-instruct",97,58,3,7,8,9,8,9,7,0,0,14,47,86,47,86,14
"standard prompt","mixtral-8x7b-instruct",97,59,1,2,3,4,4,2,3,0,1,12,38,51,51,12,38
"standard prompt","mixtral-8x7b-instruct",97,0,99,0,-99,1,1,-99,0,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,1,99,0,-99,2,0,-99,2,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,2,99,0,-99,3,0,-99,3,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,3,99,0,-99,4,0,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,4,99,0,-99,5,0,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,5,99,0,-99,6,0,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,6,99,0,-99,7,0,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,7,99,0,-99,8,0,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,8,99,0,-99,9,0,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,9,99,1,-99,2,1,-99,2,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,10,99,1,-99,3,1,-99,3,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,11,99,1,-99,4,1,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,12,99,1,-99,5,1,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,13,99,1,-99,6,1,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,14,99,1,-99,7,7,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,15,99,1,-99,8,8,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,16,99,1,-99,9,9,-99,1,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,17,99,2,-99,3,2,-99,3,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,18,99,2,-99,4,2,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,19,99,2,-99,5,5,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,20,99,2,-99,6,2,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,21,99,2,-99,7,7,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,22,99,2,-99,8,2,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,23,99,2,-99,9,9,-99,2,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,24,99,3,-99,4,3,-99,4,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,25,99,3,-99,5,5,-99,3,1,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,26,99,3,-99,6,3,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,27,99,3,-99,7,7,-99,3,0,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,28,99,3,-99,8,3,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,29,99,3,-99,9,3,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,30,99,4,-99,5,4,-99,5,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,31,99,4,-99,6,4,-99,6,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,32,99,4,-99,7,4,-99,7,0,0,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,33,99,4,-99,8,4,-99,8,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,34,99,4,-99,9,4,-99,9,1,1,0,0,0,0,0,0
"standard prompt","mixtral-8x7b-instruct",97,35,99,5,-99,6,6,-99,5,0,1,0,0,0,0,0,0
